O:"librepy",False
TCP G:"128.238.64.142",45392
TCP G:"128.238.64.142",45393
TCP G:"128.238.64.142",45394
TCP G:"128.238.64.142",45395
TCP G:"128.238.64.142",45396
TCP G:"128.238.64.142",45397
TCP G:"128.238.64.142",45398
TCP G:"128.238.64.142",45399
TCP G:"128.238.64.142",45400
TCP G:"128.238.64.142",45401
TCP G:"128.238.64.142",45402
TCP G:"128.238.64.142",45403
TCP G:"128.238.64.142",45404
TCP G:"128.238.64.142",45405
TCP G:"128.238.64.142",45406
TCP G:"128.238.64.142",45407
TCP G:"128.238.64.142",45408
TCP G:"128.238.64.142",45409
TCP G:"128.238.64.142",45410
TCP G:"128.238.64.142",45411
TCP G:"128.238.64.142",45412
TCP G:"128.238.64.142",45413
TCP G:"128.238.64.142",45414
TCP G:"128.238.64.142",45415
TCP G:"128.238.64.142",45416
TCP G:"128.238.64.142",45417
TCP G:"128.238.64.142",45418
TCP G:"128.238.64.142",45419
TCP G:"128.238.64.142",45420
TCP G:"128.238.64.142",45421
TCP G:"128.238.64.142",45422
TCP G:"128.238.64.142",45423
TCP G:"128.238.64.142",45424
TCP G:"128.238.64.142",45425
TCP G:"128.238.64.142",45426
TCP G:"128.238.64.142",45427
TCP G:"128.238.64.142",45428
TCP G:"128.238.64.142",45429
TCP G:"128.238.64.142",45430
TCP G:"128.238.64.142",45431
TCP G:"128.238.64.142",45432
TCP G:"128.238.64.142",45433
TCP G:"128.238.64.142",45434
TCP G:"128.238.64.142",45435
TCP G:"128.238.64.142",45436
TCP G:"128.238.64.142",45437
TCP G:"128.238.64.142",45438
TCP G:"128.238.64.142",45439
TCP G:"128.238.64.142",45440
TCP G:"128.238.64.142",45441
TCP G:"128.238.64.142",45442
TCP G:"128.238.64.142",45443
P G:"128.238.64.142",51662
TCP G:"128.238.64.142",51663
TCP G:"128.238.64.142",51664
TCP G:"128.238.64.142",51665
TCP G:"128.238.64.142",51666
TCP G:"128.238.64.142",51667
TCP G:"128.238.64.142",51668
TCP G:"128.238.64.142",51669
TCP G:"128.238.64.142",51670
TCP G:"128.238.64.142",51671
TCP G:"128.238.64.142",51672
TCP G:"128.238.64.142",51673
TCP G:"128.238.64.142",51674
TCP G:"128.238.64.142",51675
TCP G:"128.238.64.142",51676
TCP G:"128.238.64.142",51677
TCP G:"128.238.64.142",51678
TCP G:"128.238.64.142",51679
TCP G:"128.238.64.142",51680
TCP G:"128.238.64.142",51681
TCP G:"128.238.64.142",51682
TCP G:"128.238.64.142",51683
TCP G:"128.238.64.142",51684
TCP G:"128.238.64.142",51685
TCP G:"128.238.64.142",51686
TCP G:"128.238.64.142",51687
TCP G:"128.238.64.142",51688
TCP G:"128.238.64.142",51689
TCP G:"128.238.64.142",51690
TCP G:"128.238.64.142",51691
TCP G:"128.238.64.142",51692
TCP G:"128.238.64.142",51693
TCP G:"128.238.64.142",51694
TCP G:"128.238.64.142",51695
TCP G:"128.238.64.142",51696
TCP G:"128.238.64.142",51697
TCP G:"128.238.64.142",51698
TCP G:"128.238.64.142",51699
TCP G:"128.238.64.142",51700
TCP G:"128.238.64.142",51701
TCP G:"128.238.64.142",51702
TCP G:"128.238.64.142",51703
TCP G:"128.238.64.142",51704
TCP G:"128.238.64.142",51705
TCP G:"128.238.64.142",51706
TCP G:"128.238.64.142",51707
TCP G:"128.238.64.142",51708
TCP G:"128.238.64.142",51709
TCP G:"128.238.64.142",51710
TCP G:"128.238.64.142",51711
TCP G:"128.238.64.142",51712
TCP G:"128.238.64.142",51713
TCP G:"128.238.64.142",51714
TCP G:"128.238.64.142",51715
TCP G:"128.238.64.142",51716
TCP G:"128.238.64.142",51717
TCP G:"128.238.64.142",51718
TCP G:"128.238.64.142",51719
TCP G:"128.238.64.142",51720
TCP G:"128.238.64.142",51721
TCP G:"128.238.64.142",51722
TCP G:"128.238.64.142",51723
TCP G:"128.238.64.142",51724
TCP G:"128.238.64.142",51725
TCP G:"128.238.64.142",51726
TCP G:"128.238.64.142",51727
TCP G:"128.238.64.142",51728
TCP G:"128.238.64.142",51729
TCP G:"128.238.64.142",51730
TCP G:"128.238.64.142",51731
TCP G:"128.238.64.142",51732
TCP G:"128.238.64.142",51733
TCP G:"128.238.64.142",51734
TCP G:"128.238.64.142",51735
TCP G:"128.238.64.142",51736
TCP G:"128.238.64.142",51737
TCP G:"128.238.64.142",51738
TCP G:"128.238.64.142",51739
TCP G:"128.238.64.142",51740
TCP G:"128.238.64.142",51741
TCP G:"128.238.64.142",51742
TCP G:"128.238.64.142",51743
TCP G:"128.238.64.142",51744
TCP G:"128.238.64.142",51745
TCP G:"128.238.64.142",51746
TCP G:"128.238.64.142",51747
TCP G:"128.238.64.142",51748
TCP G:"128.238.64.142",51749
TCP G:"128.238.64.142",51750
TCP G:"128.238.64.142",51751
TCP G:"128.238.64.142",51752
TCP G:"128.238.64.142",51753
TCP G:"128.238.64.142",51754
TCP G:"128.238.64.142",51755
TCP G:"128.238.64.142",51756
TCP G:"128.238.64.142",51757
TCP G:"128.238.64.142",51758
TCP G:"128.238.64.142",51759
TCP G:"128.238.64.142",51760
TCP G:"128.238.64.142",51761
TCP G:"128.238.64.142",51762
TCP G:"128.238.64.142",51763
TCP G:"128.238.64.142",51764
TCP G:"128.238.64.142",51765
TCP G:"128.238.64.142",51766
TCP G:"128.238.64.142",51767
TCP G:"128.238.64.142",51768
TCP G:"128.238.64.142",51769
TCP G:"128.238.64.142",51770
TCP G:"128.238.64.142",51771
TCP G:"128.238.64.142",51772
TCP G:"128.238.64.142",51773
TCP G:"128.238.64.142",51774
TCP G:"128.238.64.142",51775
TCP G:"128.238.64.142",51776
TCP G:"128.238.64.142",51777
TCP G:"128.238.64.142",51778
TCP G:"128.238.64.142",51779
TCP G:"128.238.64.142",51780
TCP G:"128.238.64.142",51781
TCP G:"128.238.64.142",51782
TCP G:"128.238.64.142",51783
TCP G:"128.238.64.142",51784
TCP G:"128.238.64.142",51785
TCP G:"128.238.64.142",51786
TCP G:"128.238.64.142",51787
TCP G:"128.238.64.142",51788
TCP G:"128.238.64.142",51789
TCP G:"128.238.64.142",51790
TCP G:"128.238.64.142",51791
TCP G:"128.238.64.142",51792
TCP G:"128.238.64.142",51793
TCP G:"128.238.64.142",51794
TCP G:"128.238.64.142",51795
TCP G:"128.238.64.142",51796
TCP G:"128.238.64.142",51797
TCP G:"128.238.64.142",51798
TCP G:"128.238.64.142",51799
TCP G:"128.238.64.142",51800
TCP G:"128.238.64.142",51801
TCP G:"128.238.64.142",51802
TCP G:"128.238.64.142",51803
TCP G:"128.238.64.142",51804
TCP G:"128.238.64.142",51805
TCP G:"128.238.64.142",51806
TCP G:"128.238.64.142",51807
TCP G:"128.238.64.142",51808
TCP G:"128.238.64.142",51809
TCP G:"128.238.64.142",51810
TCP G:"128.238.64.142",51811
TCP G:"128.238.64.142",51812
TCP G:"128.238.64.142",51813
TCP G:"128.238.64.142",51814
TCP G:"128.238.64.142",51815
TCP G:"128.238.64.142",51816
TCP G:"128.238.64.142",51817
TCP G:"128.238.64.142",51818
TCP G:"128.238.64.142",51819
TCP G:"128.238.64.142",51820
TCP G:"128.238.64.142",51821
TCP G:"128.238.64.142",51822
TCP G:"128.238.64.142",51823
TCP G:"128.238.64.142",51824
TCP G:"128.238.64.142",51825
TCP G:"128.238.64.142",51826
TCP G:"128.238.64.142",51827
TCP G:"128.238.64.142",51828
TCP G:"128.238.64.142",51829
TCP G:"128.238.64.142",51830
TCP G:"128.238.64.142",51831
TCP G:"128.238.64.142",51832
TCP G:"128.238.64.142",51833
TCP G:"128.238.64.142",51834
TCP G:"128.238.64.142",51835
TCP G:"128.238.64.142",51836
TCP G:"128.238.64.142",51837
TCP G:"128.238.64.142",51838
TCP G:"128.238.64.142",51839
TCP G:"128.238.64.142",51840
TCP G:"128.238.64.142",51841
TCP G:"128.238.64.142",51842
TCP G:"128.238.64.142",51843
TCP G:"128.238.64.142",51844
TCP G:"128.238.64.142",51845
TCP G:"128.238.64.142",51846
TCP G:"128.238.64.142",51847
TCP G:"128.238.64.142",51848
TCP G:"128.238.64.142",51849
TCP G:"128.238.64.142",51850
TCP G:"128.238.64.142",51851
TCP G:"128.238.64.142",51852
TCP G:"128.238.64.142",51853
TCP G:"128.238.64.142",51854
TCP G:"128.238.64.142",51855
TCP G:"128.238.64.142",51856
TCP G:"128.238.64.142",51857
TCP G:"128.238.64.142",51858
TCP G:"128.238.64.142",51859
TCP G:"128.238.64.142",51860
TCP G:"128.238.64.142",51861
TCP G:"128.238.64.142",51862
TCP G:"128.238.64.142",51863
TCP G:"128.238.64.142",51864
TCP G:"128.238.64.142",51865
TCP G:"128.238.64.142",51866
TCP G:"128.238.64.142",51867
TCP G:"128.238.64.142",51868
TCP G:"128.238.64.142",51869
TCP G:"128.238.64.142",51870
TCP G:"128.238.64.142",51871
TCP G:"128.238.64.142",51872
TCP G:"128.238.64.142",51873
TCP G:"128.238.64.142",51874
TCP G:"128.238.64.142",51875
TCP G:"128.238.64.142",51876
TCP G:"128.238.64.142",51877
TCP G:"128.238.64.142",51878
TCP G:"128.238.64.142",51879
TCP G:"128.238.64.142",51880
TCP G:"128.238.64.142",51881
TCP G:"128.238.64.142",51882
TCP G:"128.238.64.142",51883
TCP G:"128.238.64.142",51884
TCP G:"128.238.64.142",51885
TCP G:"128.238.64.142",51886
TCP G:"128.238.64.142",51887
TCP G:"128.238.64.142",51888
TCP G:"128.238.64.142",51889
TCP G:"128.238.64.142",51890
TCP G:"128.238.64.142",51891
TCP G:"128.238.64.142",51892
TCP G:"128.238.64.142",51893
TCP G:"128.238.64.142",51894
TCP G:"128.238.64.142",51895
TCP G:"128.238.64.142",51896
TCP G:"128.238.64.142",51897
TCP G:"128.238.64.142",51898
TCP G:"128.238.64.142",51899
TCP G:"128.238.64.142",51900
TCP G:"128.238.64.142",51901
TCP G:"128.238.64.142",51902
TCP G:"128.238.64.142",51903
TCP G:"128.238.64.142",51904
TCP G:"128.238.64.142",51905
TCP G:"128.238.64.142",51906
TCP G:"128.238.64.142",51907
TCP G:"128.238.64.142",51908
TCP G:"128.238.64.142",51909
TCP G:"128.238.64.142",51910
TCP G:"128.238.64.142",51911
TCP G:"128.238.64.142",51912
TCP G:"128.238.64.142",51913
TCP G:"128.238.64.142",51914
TCP G:"128.238.64.142",51915
TCP G:"128.238.64.142",51916
TCP G:"128.238.64.142",51917
TCP G:"128.238.64.142",51918
TCP G:"128.238.64.142",51919
TCP G:"128.238.64.142",51920
TCP G:"128.238.64.142",51921
TCP G:"128.238.64.142",51922
TCP G:"128.238.64.142",51923
TCP G:"128.238.64.142",51924
TCP G:"128.238.64.142",51925
TCP G:"128.238.64.142",51926
TCP G:"128.238.64.142",51927
TCP G:"128.238.64.142",51928
TCP G:"128.238.64.142",51929
TCP G:"128.238.64.142",51930
TCP G:"128.238.64.142",51931
TCP G:"128.238.64.142",51932
TCP G:"128.238.64.142",51933
TCP G:"128.238.64.142",51934
TCP G:"128.238.64.142",51935
TCP G:"128.238.64.142",51936
TCP G:"128.238.64.142",51937
TCP G:"128.238.64.142",51938
TCP G:"128.238.64.142",51939
TCP G:"128.238.64.142",51940
TCP G:"128.238.64.142",51941
TCP G:"128.238.64.142",51942
TCP G:"128.238.64.142",51943
TCP G:"128.238.64.142",51944
TCP G:"128.238.64.142",51945
TCP G:"128.238.64.142",51946
TCP G:"128.238.64.142",51947
TCP G:"128.238.64.142",51948
TCP G:"128.238.64.142",51949
TCP G:"128.238.64.142",51950
TCP G:"128.238.64.142",51951
TCP G:"128.238.64.142",51952
TCP G:"128.238.64.142",51953
TCP G:"128.238.64.142",51954
TCP G:"128.238.64.142",51955
TCP G:"128.238.64.142",51956
TCP G:"128.238.64.142",51957
TCP G:"128.238.64.142",51958
TCP G:"128.238.64.142",51959
TCP G:"128.238.64.142",51960
TCP G:"128.238.64.142",51961
TCP G:"128.238.64.142",51962
TCP G:"128.238.64.142",51963
TCP G:"128.238.64.142",51964
TCP G:"128.238.64.142",51965
TCP G:"128.238.64.142",51966
TCP G:"128.238.64.142",51967
TCP G:"128.238.64.142",51968
TCP G:"128.238.64.142",51969
TCP G:"128.238.64.142",51970
TCP G:"128.238.64.142",51971
TCP G:"128.238.64.142",51972
TCP G:"128.238.64.142",51973
TCP G:"128.238.64.142",51974
TCP G:"128.238.64.142",51975
TCP G:"128.238.64.142",51976
TCP G:"128.238.64.142",51977
TCP G:"128.238.64.142",51978
TCP G:"128.238.64.142",51979
TCP G:"128.238.64.142",51980
TCP G:"128.238.64.142",51981
TCP G:"128.238.64.142",51982
TCP G:"128.238.64.142",51983
TCP G:"128.238.64.142",51984
TCP G:"128.238.64.142",51985
TCP G:"128.238.64.142",51986
TCP G:"128.238.64.142",51987
TCP G:"128.238.64.142",51988
TCP G:"128.238.64.142",51989
TCP G:"128.238.64.142",51990
TCP G:"128.238.64.142",51991
TCP G:"128.238.64.142",51992
TCP G:"128.238.64.142",51993
TCP G:"128.238.64.142",51994
TCP G:"128.238.64.142",51995
TCP G:"128.238.64.142",51996
TCP G:"128.238.64.142",51997
TCP G:"128.238.64.142",51998
TCP G:"128.238.64.142",51999
TCP G:"128.238.64.142",52000
TCP G:"128.238.64.142",52001
TCP G:"128.238.64.142",52002
TCP G:"128.238.64.142",52003
TCP G:"128.238.64.142",52004
TCP G:"128.238.64.142",52005
TCP G:"128.238.64.142",52006
TCP G:"128.238.64.142",52007
TCP G:"128.238.64.142",52008
TCP G:"128.238.64.142",52009
TCP G:"128.238.64.142",52010
TCP G:"128.238.64.142",52011
TCP G:"128.238.64.142",52012
TCP G:"128.238.64.142",52013
TCP G:"128.238.64.142",52014
TCP G:"128.238.64.142",52015
TCP G:"128.238.64.142",52016
TCP G:"128.238.64.142",52017
TCP G:"128.238.64.142",52018
TCP G:"128.238.64.142",52019
TCP G:"128.238.64.142",52020
TCP G:"128.238.64.142",52021
TCP G:"128.238.64.142",52022
TCP G:"128.238.64.142",52023
TCP G:"128.238.64.142",52024
TCP G:"128.238.64.142",52025
TCP G:"128.238.64.142",52026
TCP G:"128.238.64.142",52027
TCP G:"128.238.64.142",52028
TCP G:"128.238.64.142",52029
TCP G:"128.238.64.142",52030
TCP G:"128.238.64.142",52031
TCP G:"128.238.64.142",52032
TCP G:"128.238.64.142",52033
TCP G:"128.238.64.142",52034
TCP G:"128.238.64.142",52035
TCP G:"128.238.64.142",52036
TCP G:"128.238.64.142",52037
TCP G:"128.238.64.142",52038
TCP G:"128.238.64.142",52039
TCP G:"128.238.64.142",52040
TCP G:"128.238.64.142",52041
TCP G:"128.238.64.142",52042
TCP G:"128.238.64.142",52043
TCP G:"128.238.64.142",52044
TCP G:"128.238.64.142",52045
TCP G:"128.238.64.142",52046
TCP G:"128.238.64.142",52047
TCP G:"128.238.64.142",52048
TCP G:"128.238.64.142",52049
TCP G:"128.238.64.142",52050
TCP G:"128.238.64.142",52051
TCP G:"128.238.64.142",52052
TCP G:"128.238.64.142",52053
TCP G:"128.238.64.142",52054
TCP G:"128.238.64.142",52055
TCP G:"128.238.64.142",52056
TCP G:"128.238.64.142",52057
TCP G:"128.238.64.142",52058
TCP G:"128.238.64.142",52059
TCP G:"128.238.64.142",52060
TCP G:"128.238.64.142",52061
TCP G:"128.238.64.142",52062
TCP G:"128.238.64.142",52063
TCP G:"128.238.64.142",52064
TCP G:"128.238.64.142",52065
TCP G:"128.238.64.142",52066
TCP G:"128.238.64.142",52067
TCP G:"128.238.64.142",52068
TCP G:"128.238.64.142",52069
TCP G:"128.238.64.142",52070
TCP G:"128.238.64.142",52071
TCP G:"128.238.64.142",52072
TCP G:"128.238.64.142",52073
TCP G:"128.238.64.142",52074
TCP G:"128.238.64.142",52075
TCP G:"128.238.64.142",52076
TCP G:"128.238.64.142",52077
TCP G:"128.238.64.142",52078
TCP G:"128.238.64.142",52079
TCP G:"128.238.64.142",52080
TCP G:"128.238.64.142",52081
TCP G:"128.238.64.142",52082
TCP G:"128.238.64.142",52083
TCP G:"128.238.64.142",52084
TCP G:"128.238.64.142",52085
TCP G:"128.238.64.142",52086
TCP G:"128.238.64.142",52087
TCP G:"128.238.64.142",52088
TCP G:"128.238.64.142",52089
TCP G:"128.238.64.142",52090
TCP G:"128.238.64.142",52091
TCP G:"128.238.64.142",52092
TCP G:"128.238.64.142",52093
TCP G:"128.238.64.142",52094
TCP G:"128.238.64.142",52095
TCP G:"128.238.64.142",52096
TCP G:"128.238.64.142",52097
TCP G:"128.238.64.142",52098
TCP G:"128.238.64.142",52099
TCP G:"128.238.64.142",52100
TCP G:"128.238.64.142",52101
TCP G:"128.238.64.142",52102
TCP G:"128.238.64.142",52103
TCP G:"128.238.64.142",52104
TCP G:"128.238.64.142",52105
TCP G:"128.238.64.142",52106
TCP G:"128.238.64.142",52107
TCP G:"128.238.64.142",52108
TCP G:"128.238.64.142",52109
TCP G:"128.238.64.142",52110
TCP G:"128.238.64.142",52111
TCP G:"128.238.64.142",52112
TCP G:"128.238.64.142",52113
TCP G:"128.238.64.142",52114
TCP G:"128.238.64.142",52115
TCP G:"128.238.64.142",52116
TCP G:"128.238.64.142",52117
TCP G:"128.238.64.142",52118
TCP G:"128.238.64.142",52119
TCP G:"128.238.64.142",52120
TCP G:"128.238.64.142",52121
TCP G:"128.238.64.142",52122
TCP G:"128.238.64.142",52123
TCP G:"128.238.64.142",52124
TCP G:"128.238.64.142",52125
TCP G:"128.238.64.142",52126
TCP G:"128.238.64.142",52127
TCP G:"128.238.64.142",52128
TCP G:"128.238.64.142",52129
TCP G:"128.238.64.142",52130
TCP G:"128.238.64.142",52131
TCP G:"128.238.64.142",52132
TCP G:"128.238.64.142",52133
TCP G:"128.238.64.142",52134
TCP G:"128.238.64.142",52135
TCP G:"128.238.64.142",52136
TCP G:"128.238.64.142",52137
TCP G:"128.238.64.142",52138
TCP G:"128.238.64.142",52139
TCP G:"128.238.64.142",52140
TCP G:"128.238.64.142",52141
TCP G:"128.238.64.142",52142
TCP G:"128.238.64.142",52143
TCP G:"128.238.64.142",52144
TCP G:"128.238.64.142",52145
TCP G:"128.238.64.142",52146
TCP G:"128.238.64.142",52147
TCP G:"128.238.64.142",52148
TCP G:"128.238.64.142",52149
TCP G:"128.238.64.142",52150
TCP G:"128.238.64.142",52151
TCP G:"128.238.64.142",52152
TCP G:"128.238.64.142",52153
TCP G:"128.238.64.142",52154
TCP G:"128.238.64.142",52155
TCP G:"128.238.64.142",52156
TCP G:"128.238.64.142",52157
TCP G:"128.238.64.142",52158
TCP G:"128.238.64.142",52159
TCP G:"128.238.64.142",52160
TCP G:"128.238.64.142",52161
TCP G:"128.238.64.142",52162
TCP G:"128.238.64.142",52163
TCP G:"128.238.64.142",52164
TCP G:"128.238.64.142",52165
TCP G:"128.238.64.142",52166
TCP G:"128.238.64.142",52167
TCP G:"128.238.64.142",52168
TCP G:"128.238.64.142",52169
TCP G:"128.238.64.142",52170
TCP G:"128.238.64.142",52171
TCP G:"128.238.64.142",52172
TCP G:"128.238.64.142",52173
TCP G:"128.238.64.142",52174
TCP G:"128.238.64.142",52175
TCP G:"128.238.64.142",52176
TCP G:"128.238.64.142",52177
TCP G:"128.238.64.142",52178
TCP G:"128.238.64.142",52179
TCP G:"128.238.64.142",52180
TCP G:"128.238.64.142",52181
TCP G:"128.238.64.142",52182
TCP G:"128.238.64.142",52183
TCP G:"128.238.64.142",52184
TCP G:"128.238.64.142",52185
TCP G:"128.238.64.142",52186
TCP G:"128.238.64.142",52187
TCP G:"128.238.64.142",52188
TCP G:"128.238.64.142",52189
TCP G:"128.238.64.142",52190
TCP G:"128.238.64.142",52191
TCP G:"128.238.64.142",52192
TCP G:"128.238.64.142",52193
TCP G:"128.238.64.142",52194
TCP G:"128.238.64.142",52195
TCP G:"128.238.64.142",52196
TCP G:"128.238.64.142",52197
TCP G:"128.238.64.142",52198
TCP G:"128.238.64.142",52199
TCP G:"128.238.64.142",52200
TCP G:"128.238.64.142",52201
TCP G:"128.238.64.142",52202
TCP G:"128.238.64.142",52203
TCP G:"128.238.64.142",52204
TCP G:"128.238.64.142",52205
TCP G:"128.238.64.142",52206
TCP G:"128.238.64.142",52207
TCP G:"128.238.64.142",52208
TCP G:"128.238.64.142",52209
TCP G:"128.238.64.142",52210
TCP G:"128.238.64.142",52211
TCP G:"128.238.64.142",52212
TCP G:"128.238.64.142",52213
TCP G:"128.238.64.142",52214
TCP G:"128.238.64.142",52215
TCP G:"128.238.64.142",52216
TCP G:"128.238.64.142",52217
TCP G:"128.238.64.142",52218
TCP G:"128.238.64.142",52219
TCP G:"128.238.64.142",52220
TCP G:"128.238.64.142",52221
TCP G:"128.238.64.142",52222
TCP G:"128.238.64.142",52223
TCP G:"128.238.64.142",52224
TCP G:"128.238.64.142",52225
TCP G:"128.238.64.142",52226
TCP G:"128.238.64.142",52227
TCP G:"128.238.64.142",52228
TCP G:"128.238.64.142",52229
TCP G:"128.238.64.142",52230
TCP G:"128.238.64.142",52231
TCP G:"128.238.64.142",52232
TCP G:"128.238.64.142",52233
TCP G:"128.238.64.142",52234
TCP G:"128.238.64.142",52235
TCP G:"128.238.64.142",52236
TCP G:"128.238.64.142",52237
TCP G:"128.238.64.142",52238
TCP G:"128.238.64.142",52239
TCP G:"128.238.64.142",52240
TCP G:"128.238.64.142",52241
TCP G:"128.238.64.142",52242
TCP G:"128.238.64.142",52243
TCP G:"128.238.64.142",52244
TCP G:"128.238.64.142",52245
TCP G:"128.238.64.142",52246
TCP G:"128.238.64.142",52247
TCP G:"128.238.64.142",52248
TCP G:"128.238.64.142",52249
TCP G:"128.238.64.142",52250
TCP G:"128.238.64.142",52251
TCP G:"128.238.64.142",52252
TCP G:"128.238.64.142",52253
TCP G:"128.238.64.142",52254
TCP G:"128.238.64.142",52255
TCP G:"128.238.64.142",52256
TCP G:"128.238.64.142",52257
TCP G:"128.238.64.142",52258
TCP G:"128.238.64.142",52259
TCP G:"128.238.64.142",52260
TCP G:"128.238.64.142",52261
TCP G:"128.238.64.142",52262
TCP G:"128.238.64.142",52263
TCP G:"128.238.64.142",52264
TCP G:"128.238.64.142",52265
TCP G:"128.238.64.142",52266
TCP G:"128.238.64.142",52267
TCP G:"128.238.64.142",52268
TCP G:"128.238.64.142",52269
TCP G:"128.238.64.142",52270
TCP G:"128.238.64.142",52271
TCP G:"128.238.64.142",52272
TCP G:"128.238.64.142",52273
TCP G:"128.238.64.142",52274
TCP G:"128.238.64.142",52275
TCP G:"128.238.64.142",52276
TCP G:"128.238.64.142",52277
TCP G:"128.238.64.142",52278
TCP G:"128.238.64.142",52279
TCP G:"128.238.64.142",52280
TCP G:"128.238.64.142",52281
TCP G:"128.238.64.142",52282
TCP G:"128.238.64.142",52283
TCP G:"128.238.64.142",52284
TCP G:"128.238.64.142",52285
TCP G:"128.238.64.142",52286
TCP G:"128.238.64.142",52287
TCP G:"128.238.64.142",52288
TCP G:"128.238.64.142",52289
TCP G:"128.238.64.142",52290
TCP G:"128.238.64.142",52291
TCP G:"128.238.64.142",52292
TCP G:"128.238.64.142",52293
TCP G:"128.238.64.142",52294
TCP G:"128.238.64.142",52295
TCP G:"128.238.64.142",52296
TCP G:"128.238.64.142",52297
TCP G:"128.238.64.142",52298
TCP G:"128.238.64.142",52299
TCP G:"128.238.64.142",52300
TCP G:"128.238.64.142",52301
TCP G:"128.238.64.142",52302
TCP G:"128.238.64.142",52303
TCP G:"128.238.64.142",52304
TCP G:"128.238.64.142",52305
TCP G:"128.238.64.142",52306
TCP G:"128.238.64.142",52307
TCP G:"128.238.64.142",52308
TCP G:"128.238.64.142",52309
TCP G:"128.238.64.142",52310
TCP G:"128.238.64.142",52311
TCP G:"128.238.64.142",52312
TCP G:"128.238.64.142",52313
TCP G:"128.238.64.142",52314
TCP G:"128.238.64.142",52315
TCP G:"128.238.64.142",52316
TCP G:"128.238.64.142",52317
TCP G:"128.238.64.142",52318
TCP G:"128.238.64.142",52319
TCP G:"128.238.64.142",52320
TCP G:"128.238.64.142",52321
TCP G:"128.238.64.142",52322
TCP G:"128.238.64.142",52323
TCP G:"128.238.64.142",52324
TCP G:"128.238.64.142",52325
TCP G:"128.238.64.142",52326
TCP G:"128.238.64.142",52327
TCP G:"128.238.64.142",52328
TCP G:"128.238.64.142",52329
TCP G:"128.238.64.142",52330
TCP G:"128.238.64.142",52331
TCP G:"128.238.64.142",52332
TCP G:"128.238.64.142",52333
TCP G:"128.238.64.142",52334
TCP G:"128.238.64.142",52335
TCP G:"128.238.64.142",52336
TCP G:"128.238.64.142",52337
TCP G:"128.238.64.142",52338
TCP G:"128.238.64.142",52339
TCP G:"128.238.64.142",52340
TCP G:"128.238.64.142",52341
TCP G:"128.238.64.142",52342
TCP G:"128.238.64.142",52343
TCP G:"128.238.64.142",52344
TCP G:"128.238.64.142",52345
TCP G:"128.238.64.142",52346
TCP G:"128.238.64.142",52347
TCP G:"128.238.64.142",52348
TCP G:"128.238.64.142",52349
TCP G:"128.238.64.142",52350
TCP G:"128.238.64.142",52351
TCP G:"128.238.64.142",52352
TCP G:"128.238.64.142",52353
